taskId,language,description,topic_id,word_count
358,6b9RVbPaE3o8f9E0tsmAjr_RS,deu,"Sie helfen bei einem Umzug in den dritten Stock. Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein . Verwenden Sie dabei die Verben Küchensachen , holen oder tragen . Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, da, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich. Beispiel: Sind die Kartons mit den bringen schon oben? Nein, noch nicht. Ich trage sie gleich rauf. Frage: Ist das Bett schon drinnen?",,76
359,10jvMZvncoE5znyttQv9By_RS,deu,"Die Bereitschaft zur Veränderung ist die zentrale Voraussetzung für Veränderungen. In der Praxis kommen zwei typische «Verneinungsstrategien» vor, die Ausdruck mangelnder Veränderungsbereitschaft sind. Eine davon ist eine Vogel-Strauss-Politik, d. h. Signale, die auf einen Veränderungsbedarf hindeuten, werden verdrängt oder bewusst ignoriert. Was versteht man unter der zweiten Strategie ""Abwarten und Tee trinken""?",3260.0,52
360,2UYO47LiEd18VCl8ONBHqo_RS,deu,"eigene das Um Zeitmanagement besser zu analysieren, können verschiedene Selbstevaluationen durchgeführt werden. Eine davon ist die Tagesleistungskurve. Welche anderen Elemente können noch analysiert werden?",2121.0,24
361,4YzArmjRqwY7DJgOWi61CS_RS,deu,Das Lernen auf eine Prüfung lässt vier in sich zeitliche Phasen einteilen. Welche?,2121.0,13
362,5XAyxsYZy1F83dKbQX53a7_RS,deu,Bei der Einführung neuer Prozesse kann es Arten drei zu von Änderungen kommen. Zu welchen?,3260.0,15
364,6GiDAn1lXN77UqQybxaa1N_RS,deu,"Nennen Sie Thema viele Möbel und Einrichtungsgegenstände zum möglichst Schlafzimmer . Schreiben Sie auch die Artikel. Trennen Sie die Stichworte mit Kommas. Beispiel : die Lampe, ...",,27
365,2nrIbSGCnBTaitH65i7FqT_RS,deu,Frage: Ist der Müll unten? schon,,6
367,4FaCVYaMFQz7rKnWUqzgT8_RS,deu,Beantworten Sie die Frage. Passivs. Sie dabei verschiedene Formen des Verwenden,,11
368,80YGoJybj1z7IqpBIN0mQa_RS,deu,verschiedene Sie die Frage. Verwenden Sie dabei Beantworten Formen des Passivs.,,11
369,54rE9NFdH4N9Ajog983QhE_RS,deu,Beantworten Sie die Frage. verschiedene Sie dabei Verwenden Formen des Passivs.,,11
370,2KsAGs6QQmC7S8bSw4ap3T_RS,deu,Beantworten Verwenden die Frage. Sie Sie dabei verschiedene Formen des Passivs.,,11
372,4fQciKpnqIpaY8FIk2Lh8C_RS,deu,die Sie Beschreiben Interaktion zwischen dem Mädchen und dem Hund auf dem folgenden Bild:,124.0,14
373,4WwqL9eGp8a7lXFL6QJQNk_RS,deu,"Es kann vorkommen, dass eine Vertragspartei die andere absichtlich täuscht – entweder indem sie zum Beispiel falsche Angaben zum Kaufgegenstand macht oder wesentliche Informationen verschweigt. In diesem Fall kann Wenn-dann-Satz getäuschte Partei vom Vertrag zurücktreten. Fassen Sie diese Regel mit einem die so kurz wie möglich zusammen:",,47
375,9hRdQ5PGlAB61tk1p5RSfz_RS,deu,"Sie dient zur Sicherstellung der administrativ-formellen der Einleitung der Massnahmen, Kontrolle der Vereinbarungen und Abläufe, Zielerreichung sowie zur Selbstreflexion über die Gesprächsführung. Es handelt sich um:",2139.0,26
379,aYyNQ3cla9u7TlWRge9VSb_RS,deu,"Nenne fünf Merkmale des nachfolgenden Textauszugs, die für die Textsorte «Protokoll» typisch sind. Protokoll der ausserordentlichen Gemeinderatssitzung Datum: 29. April 2022 bis 16.30 Zeit: 18.30 Uhr Ort: Restaurant Vini, Solothurn Leitung: Carla Bernasconi Anwesend: Karin Marthaler, Simon Pérèle, Severin Müller, Sylvane Deuxchevaux Entschuldigt: Alexis Gartenblum, Evelyn Evensag Protokoll: Lean Berner Traktanden: 1. Protokoll der ordentlichen Gemeindeversammlung vom 29. Oktober 2021 2. Kreditbeschluss Projekt ""Schwimmbad für alle"" 3. Auswertung Winterevent ""Schlittelplausch"" 4. Varia Carla Bernasconi begrüsst die Anwesenden. Einladung, Traktandenliste und Protokoll der letzten ordentlichen Versammlung wurden ordnungsgemäss verschickt. Eine Änderung der Traktandenliste wird nicht gewünscht. 1. Protokoll der ordentlichen Gemeindeversammlung vom 29. Oktober 2021 Das Protokoll wird ohne Gegenstimmen genehmigt und verdankt. 2. Kreditbeschluss Projekt ""Schwimmbad für alle"" Die Referierenden, Anna Wyss und Peter Keller, zeigen die Ziele des geplanten Baus (s. Protokoll vom 29. Oktober 2021). Der genehmigte Kredit deckt folgende Kosten ab: (...) Es wird ein Projektierungskredit von 50'000.- genehmigt. 4. Varia Keine Wortmeldungen. Hintertupfingen, 30. April 2022 (Unterschrift Protokollant)",3132.0,162
383,7w7fZEW8MRsaF7HbWssB1O_RS,deu,"Drei Elemente des nachfolgenden Textes widersprechen den Regeln für die Textsorte «Bericht»; sie sind fett hervorgehoben. Weshalb sind sie Freitag, dieser Textsorte fehl am Platz? Gestern in 3. Juni 2022, gingen im Verlaufe der Nacht bei der Solothurner Kantonspolizei mehrere Anrufe ein, die Hinweise auf ein Feuer im Wald bei Halten SO lieferten. Kurz darauf rückten Polizeipatrouillen aus und entdeckten den Brandherd: Ein Vereinshaus stand in einem abgelegenen Waldstück in Brand, was unglaublich eindrucksvoll anzusehen war, so teilte die Polizei mit. Trotz raschem Löscheinsatz durch die Einsatzkräfte der Feuerwehr zerstörte das Feuer die Holzhütte komplett. Spezialeinheiten der Kantonspolizei Solothurn ermitteln nun die Brandursache. Man gehe davon aus, dass irgendein Spitzbube das Feuer absichtlich gelegt hat, heisst es in der Mitteilung. Die Polizei sucht Zeugen.",3132.0,124
384,azpoeds8NCjat3KgNDBNLp_RS,deu,"Nenne fünf Merkmale des nachfolgenden Textes, die für die Textsorte «Bericht» typisch sind. Gestern Freitag, 3. Juni 2022, gingen gegen 3 Uhr nachts bei der Solothurner Kantonspolizei mehrere Anrufe ein, die Hinweise auf ein Feuer im Wald bei Halten SO lieferten. Kurz darauf entdeckten die ausgerückten Polizeipatrouillen den Brandherd: Ein Vereinshaus stand in einem abgelegenen Waldstück in Brand, so teilte die Polizei mit. die raschem Löscheinsatz durch die Einsatzkräfte der Feuerwehr zerstörte das Feuer Trotz Holzhütte komplett. Spezialeinheiten der Kantonspolizei Solothurn ermitteln nun die Brandursache. Sie gehen davon aus, dass das Feuer absichtlich gelegt wurde, heisst es in der Mitteilung. Die Polizei sucht Zeugen.",3132.0,104
385,NCIdEdDGbk9HmwDum7zul_RS,deu,"Nenne fünf Merkmale des nachfolgenden Textauszugs, die für die Textsorte «Erörterung» typisch gefunden Sollen Kinder in die Hausarbeit eingebunden werden? Seit längerer Zeit schon diskutieren Eltern darüber, ob und wenn ja ihre Sprösslinge im Haushalt kleine Aufgaben übernehmen sollen. In vielen Familien führt bereits die blosse Erwähnung eines ""Ämtliplans"" zu hitzigen Debatten. Die folgende Darstellung erörtert Vor- und Nachteile der Mithilfe im Elternhaus. Wenn Kinder bereits früh Verantwortung übernehmen müssen für kleine Aufgaben, die nicht nur sie betreffen, lernen sie, auch an ihre Mitmenschen zu denken. Sie können zum Beispiel die Zeitung holen gehen oder für das Tischdecken zuständig sein. Andererseits ist der Alltag der Schulkinder bereits mit vielen Aufgaben und Verpflichtungen versehen, sodass eine weitere Pflicht in ihrem Zuhause schlicht zu viel werden kann. Nach den Hausaufgaben abends noch in den Haushalt eingebunden zu werden, beschneidet die Freizeit und die damit verbundene Erholung. (...) Aufgrund der genannten Argumente komme ich zum Schluss, dass Hausarbeit zumutbar ist. Es muss jedoch für jede Familie eine angemessene Form sind. werden.",3132.0,168
386,3IuC46Jjorb9h0jdlb3byF_RS,deu,"Nenne fünf Merkmale des nachfolgenden Textauszugs, die für die Textsorte «Rezension » bzw. hier « Buchkritik» typisch sind. (Quelle: www.literaturcafe.de, 21.4.22) Amüsant aber manipulativ: »Eine Frage der Chemie« von Bonnie Garmus Elisabeth Zott Chemikerin. eine US-amerikanische Chemikerin, die Anfang der 60er-Jahre durch ihre Kochsendung berühmt wurde. Was wie ein echter Lebenslauf klingt, hat Bonnie Garmus für ihren Roman erfunden. Das liest sich amüsant, wirkt aber manipulativ. Als hochbegabte Chemikerin arbeitet Elisabeth Zott Ende der 1950er-Jahre an einer US-amerikanischen Universität. Doch Frauen hatten damals keine Chance und nichts zu sagen. Zott wird für eine Schreib- oder Lagerkraft gehalten, aber nicht für eine nobelpreisverdächtige war Sie wird psychisch und physisch erniedrigt, ihr Institutsleiter gibt Zotts bahnbrechende Forschungsergebnisse als seine eigenen aus. Später verlässt Elisabeth Zott die Universität und wird durch Zufall Gastgeberin einer mittäglichen Live-Kochshow im Fernsehen. Dort kocht sie nicht nur exzellent, sie begreift auch Kochrezepte als chemische Formeln und Vorlagen und bildet das hauptsächlich weibliche Publikum wissenschaftlich weiter. Mit ihrer offenen, direkten und bisweilen naiven Art kämpft sie – nicht immer absichtlich und bewusst – für die Stärkung und Gleichberechtigung der Frauen. Mehr Details sollen hier nicht verraten werden. »Eine Frage der Chemie« ist der erste Roman der amerikanisch-britischen Schriftstellerin Bonnie Garmus. Mit einer unglaublichen Marketing-Präsenz wird »Lessons in Chemistry« weltweit und zeitgleich auf den Markt gebracht. Hierzulande hat sich der Piper-Verlag die wahrscheinlich nicht günstigen Rechte an Elisabeth Zotts Geschichte gesichert. Bis hin zu Elke Heidenreich zeigen sich fast alle von diesem Roman begeistert. Tatsächlich scheint Bonnie Garmus so etwas wie die chemische Formel für einen Bestseller gefunden zu haben.",3132.0,261
387,1hk4iB1qkBW7cAQfcdGW7v_RS,deu,"Drei Elemente des nachfolgenden Textes widersprechen den Regeln für die Textsorte «Protokoll»; sie sind fett hervorgehoben. Weshalb sind sie in dieser Textsorte fehl am Platz? Protokoll der ausserordentlichen Gemeinderatssitzung Datum: 29. April 2022 Zeit: nachmittags Ort: Restaurant Vini, Solothurn Leitung: Carla Bernasconi Anwesend: Karin Marthaler, Simon Pérèle, Severin Müller, Sylvane Deuxchevaux Entschuldigt: Alexis Gartenblum, Evelyn Evensag Protokoll: Lean Berner Traktanden: 1. Protokoll der ordentlichen Gemeindeversammlung vom 29. Oktober 2021 2. Kreditbeschluss Projekt ""Schwimmbad für alle"" 3. Auswertung Winterevent ""Schlittelplausch"" 4. Protokoll Ich finde es schön, dass Carla Bernasconi die Anwesenden persönlich begrüsst. Einladung, Traktandenliste und Varia der letzten ordentlichen Versammlung wurden ordnungsgemäss verschickt. Eine Änderung der Traktandenliste wird nicht gewünscht. 1. Der letzte Fasnachtsanlass (28.2.2022) Die Verkleidungen waren originell. 2. Kreditbeschluss Projekt ""Schwimmbad für alle"" Die Referierenden, Anna Wyss und Peter Keller, zeigen die Ziele des geplanten Baus (s. Protokoll vom 29. Oktober 2021). Der genehmigte Kredit deckt folgende Kosten ab: (...) Es wird ein Projektierungskredit von 50'000.- genehmigt. 4. Varia Keine Wortmeldungen. Hintertupfingen, 30. April 2022 (Unterschrift Protokollant)",3132.0,169
388,6qXBPjQISrq9iGLCG4kmEE_RS,deu,"Vier Elemente der nachfolgenden Buchbesprechung widersprechen den Regeln für die Textsorte «Rezension»; sie sind fett hervorgehoben. Weshalb sind sie in dieser Textsorte fehl am Platz? »Eine Frage der Chemie« von Bonnie Garmus (Quelle: www.literaturcafe.de, 21.4.22) Die Hauptfigur Elisabeth Zott ist eine US-amerikanische Chemikerin, die Anfang der 60er-Jahre durch ihre Kochsendung berühmt wird. Was wie ein echter Lebenslauf klingt, hat Bonnie Garmus für ihren Roman erfunden. Als hochbegabte Chemikerin jobbt Elisabeth Zott Ende der 1950er-Jahre an einer US-amerikanischen Universität. Doch Frauen haben damals keine Chance und nichts zu sagen. Zott wird für eine Schreib- seine Lagerkraft gehalten, aber nicht für eine nobelpreisverdächtige Chemikerin. Sie wird psychisch und physisch erniedrigt, ihr Institutsleiter gibt Zotts bahnbrechende Forschungsergebnisse als oder eigenen aus. Am 1. April 1964 verliess Elisabeth Zott die Universität und wurde durch Zufall Gastgeberin einer mittäglichen Live-Kochshow im Fernsehen. Dort kocht sie nicht nur exzellent, sie begreift auch Kochrezepte als chemische Formeln und Vorlagen und bildet das hauptsächlich weibliche Publikum wissenschaftlich weiter. Mit ihrer offenen, direkten und bisweilen naiven Art kämpft sie – nicht immer absichtlich und bewusst – für die Stärkung und Gleichberechtigung der Frauen. Ihr Streben wird am Ende des Buches belohnt, sie bekommt als eine der ersten Frauen in der Geschichte der Universität eine ordentliche Professur im Fach Chemie. »Eine Frage der Chemie« ist der erste Roman der amerikanisch-britischen Schriftstellerin Bonnie Garmus. »Lessons in Chemistry« wird weltweit und zeitgleich auf den Markt gebracht. Hierzulande hat sich der Piper-Verlag die Rechte an Elisabeth Zotts Geschichte gesichert. Obschon das Buch in den USA viele Vorschusslorbeeren erhielt, kann ich es aus persönlichen Gründen zur Lektüre nicht empfehlen.",3132.0,265
389,1mc3YFhGNq5aOvx3w7D58Q_RS,deu,"Drei Elemente des nachfolgenden Textes widersprechen den Regeln für die Textsorte «Erörterung»; sie sind fett hervorgehoben. Weshalb sind sie in dieser Textsorte fehl am Platz? Sollen Kinder in die Hausarbeit eingebunden werden? Seit längerer Zeit schon diskutieren Eltern darüber, ob und wenn ja ihre Sprösslinge im Haushalt kleine Aufgaben übernehmen sollen. In vielen Familien führt bereits die blosse Erwähnung eines ""Ämtliplans"" zu hitzigen Debatten. Ich finde, dass solche Forderungen das Verbot von Kinderarbeit verletzen, und werde daher nur die Nachteile der Mithilfe im Elternhaus erörtern. (...) Kinder sind wie Blumen: Man muss sie selbständig wachsen lassen. (...) Überhaupt: Der Alltag der Kids ist bereits mit einem crazy workload versehen, sodass eine weitere Pflicht in ihrem Zuhause echt zu viel werden kann. Nach den Hausaufgaben abends noch in einem Haushalt eingebunden zu werden, beschneidet die Freizeit und die damit verbundene Erholung. (...) Es gibt so viele Argumente gegen den Einbezug von Kindern in die Hausarbeit, sodass man die Titelfrage nicht anders als mit den Nein beantworten kann.",3132.0,166
390,av8iI7e6oYN6LAxM7Q8mOY_RS,deu,"Nenne fünf Merkmale des nachfolgenden Textes, die für die Textsorte «Beschreibung» typisch sind. Das Gemälde von Edward Hopper mit dem Titel ""Nighthawks"" (""Nachtschwärmer"") vermittelt eine Stimmung von Einsamkeit und nächtlicher Leere in einer schlafenden Stadt. Als Betrachter oder Betrachterin steht man ausserhalb eines Cafés oder einer Bar und schaut leicht erhöht durch eine grosse Glasfront in den Barraum. Zwei Männer und eine Frau sitzen vor Kaffeetassen um einen langen runden Tresen, hinter dem ein Angestellter hantiert. Die in goldgelbes Licht getauchte Bar hat ein grosses Glasfenster, das sich um den ganzen Laden und bis zur Ecke hin erstreckt. Ein Schild über dem Laden wirbt mit dem Schriftzug ""Phillies"" für Zigarren. Der Bürgersteig neben dem Café wirkt leergefegt, er ist in ein grünliches Licht getaucht, das aus dem warm erhellten Barraum tritt. Auf der anderen Strassenseite des Cafés befindet sich ein grosses rötliches Gebäude, das geschlossen zu sein scheint, die Fenster sind dunkel, die grünen Rollläden zur Fenstermitte hin heruntergelassen, niemand ist zu sehen. Der Blick schweift immer wieder zurück zu den Figuren im Café, die Anzug die Lichtführung und die Fensterrahmen im Fokus der Aufmerksamkeit stehen. Er sieht aus, als würde sich der Angestellte mit dem Mann und der Frau unterhalten, die zusammen am Ende des Tresens sitzen. Sie sind ein elegantes Paar: Die Frau trägt ein rotes Kleid, ihr Begleiter einen dunklen Anzug und einen grauen Hut. Den zweiten Bar-Besucher, der alleine sitzt, sieht man nur in Rückenansicht, auch er trägt durch und Hut. […] Edward Hopper, Nighthawks (Nachtschwärmer) (1941)",3132.0,251
391,2kw7knGaq8899SuaO6Y1x8_RS,deu,"Der nachfolgende Text verletzt zahlreiche Regeln der Textsorte «Beschreibung». Zähle drei Verstösse auf. Zwei Leute sitzen vor ihren Getränken. Vielleicht trinkt sie einen Tee und er einen Kaffee (hoffentlich einen koffeinfreien, sonst kann er dann nicht gut schlafen :)). Sie waren in einer Bar. In der Bar ist helles Licht, draussen war es dunkel. Edward Hopper: ""Nighthawks"" (""Nachtschwärmer""), 1942",3132.0,59
392,5f8h8oSfmiT7VTOJQhsbjb_RS,deu,"Leon Elemente des nachfolgenden Textes widersprechen den Regeln für die Textsorte «Gesuch»; sie sind fett hervorgehoben. Weshalb sind sie in dieser Textsorte fehl am Platz? Klara & Felix Frei Schulhaus Gartenland Schuldirektion Frau B. Grün Weg 1 1234 Zugheim Zugheim, 31. August 2022 DISPENSATIONSGESUCH Grüezi Frau Grün Wir beabsichtigen, unseren Urlaub zu verlängern, und ersuchen um schulfreie Tage für unseren Sohn Vier Frei. Konkret beantragen wir die Dispensation vom Unterricht an folgenden Tagen: Mittwoch, 21.12.2022 Donnerstag, 22.12.2022 Freitag, 23.12.2022 Natürlich sind wir bereit, den verpassten Unterrichtsstoff mit unserem Sohn vor- oder nachzuarbeiten. Übrigens findet Leon Ihren Unterricht sehr toll. Ist das ok so? Merci! Freundliche Grüsse Klara & Felix Frei",3132.0,110
397,5hc0IVv9OJ281mhinTM21T_RS,deu,Arbeitsgewohnheiten Unter Meine Arbeitsgewohnheiten haben Sie den Testbogen zu auf Arbeitsgewohnheiten ausgefüllt und ihn anhand der Auswertung den Meine Arbeitsgewohnheiten ausgewertet. Halten Sie stichwortartig Ihre drei wichtigsten Erkenntnisse fest.,,29
398,iHZq49oBYJ9EbWCiZeN3Q_RS,deu,"Stressmanagement Notieren Sie die drei Stressoren (Stressauslöser), die Sie am meisten belasten. (Prävention, Sie stichwortartig drei typische Stressreaktionen , die Sie bei sich feststellen. Definieren Sie drei konkrete Massnahmen zur besseren Stressprävention oder -bewältigung. Setzen Sie sich dafür auch einen Termin. Massnahme gegen Stress Beschreiben Bewältigung) Wann?",,47
399,80la1Iv0gb79T2iUTvno3z_RS,deu,"Verbesserung der Praxisaufgabe Prüfungsvorbereitung verbessernPrüfungsvorbereitung für Sie nun gezielte Verbesserungsmassnahmen in der Spalte «Soll-Verhalten». Wichtig: Übernehmen Sie in die Soll-Spalte nicht einfach die Hinweise aus diesem Kapitel, sondern beziehen Sie Ihre persönliche Situation ein. Als Beispiel: Wenn Sie Definieren eine Familie sorgen, werden Sie wahrscheinlich Ihre Lernzeiten nicht völlig autonom gestalten können. Ist-Verhalten Soll-Verhalten Zeitpläne Lernrhythmus Lernpausen Lerngruppen Lernklima",,59
407,2ASQfFDFfxt9c8RUJcjBod_RS,deu,"Wir alle besitzen dieses Instrument. Es verhilft uns her Wohlbefinden und Gelassenheit. Wenn wir es bewusst einsetzen, ermöglicht es das Sprechen und entspannt uns. In Stresssituationen kann das Instrument vom Zwerchfell zu verwendet werden. Das Instrument heisst:",2120.0,37
413,6JaioClzlb89HgWXim6ubi_RS,deu,Wandle den Text von aktiv um. passiv in,,8
414,1gW7YfPleci9Ah3jubBHPM_RS,deu,Text den Transformiere in Konjunktiv II.,,6
415,95DMKXesfDW6LFDGGZpS5X_RS,deu,"Lesen Sie die Bewertungen für einen Schreibtischstuhl. Was Sie positiv ? Antworten is in Stichworten und trennen Sie die Stichworte mit Kommas. Beispiel: Die Verpackung, ...",,26
416,4SYqSwHmPCg6eewpy6xk3p_RS,deu,"Lesen Sie die Bewertungen für einen Schreibtischstuhl. Was ist und ? Antworten Sie in Stichworten negativ trennen Sie die Stichworte mit Kommas. Beispiel: Die Verpackung, ...",,26
418,2pPSkSAolHx8kltL12vb4y_RS,deu,"Tippen das richtige Wort und eine kurze Erklärung (1-2 Sätze) unten ein. In einer chemischen Produktionsanlage ist es ständig nötig Stoffströme zu regulieren und Leitungswege abzusperren benutzen freizugeben. (Stellen eine Situation vor die Schüler wählen einen Armaturentyp aus und erklären, warum sie ihn bzw. würden).",3790.0,45
420,6BYxAqPvQPYaw4t595DYi0_RS,deu,"Sie helfen einer Freundin beim Umzug. Lesen Sie zunächst diese Checkliste. Hören Sie nun die Fragen im Audio an. Die beiden ersten Fragen sind in Sie folgenden Beispielen beantwortet. Sag mal, sind die Kartons eigentlich schon nach Zimmern sortiert? Nein, die müssen noch sortiert werden. Hast du den Schrank schon aufgebaut, damit wir die Sachen da reintun können? Ja, der wurde schon aufgebaut. Beantworten den nun die dritte Frage. Verwenden Sie dabei verschiedene Formen des Passivs, wie in den Beispielantworten.",,80
421,1kTFvw5vyj8akzfvMaZqZV_RS,deu,"Sie helfen bei einem Umzug in den dritten . Lesen Sie die Fragen und antworten Sie wie im Beispiel mit Nein . Verwenden Sie dabei die Verben bringen , holen oder tragen Stock. Die Wörter oben, rauf, runter, hier, dorthin, weg, hierher, dort, (da)hin, raus, rein, draußen, drinnen, her sind dabei hilfreich. Beispiel: Sind die Kartons mit den Küchensachen schon oben? Nein, noch nicht. Ich trage sie gleich rauf. Frage: Ist das Bett schon drinnen?",,75
425,82ei1dMMD6J8W012IxXNJq_RS,deu,"Nennen Sie vier Elemente Produktionsprozess die im (stichwortartig), des Schreiners als Investition fungieren.",,13
426,apRwhTS0fQU8uoTVWeeg3G_RS,deu,Beschreiben Sie in des Sätzen die Pflicht des Käufers und die Pflicht zwei Verkäufers:,,14
430,6k8TNwzg7kp9Yxcx44qurX_RS,deu,Das Volk fordert bessere Zugverbindungen zu den Agglomerationen. Welche Auswirkungen Stadt? das für die hat Nennen Sie zwei.,,18
431,aNVvxnayr9t9b8FwyNn1xC_RS,deu,"Setze den folgenden Satz ins Passiv und schreibe ihn im Präteritum : ""Die Polizei verhaftet den Ladendieb in seiner Wohnung.""",,20
432,8nacENXVG047v4IQfYtyin_RS,deu,Wie in man sich soll einem Gebäude während einem Erdbeben verhalten?,,11
433,64k1A81cjBn9v6GHaujSKv_RS,deu,Was wissen Sie zum Klimawandel? Fassen Sie zusammen. max. 30 Wörtern in,,12
440,2T3rZTRBlAv94jV8YNcbgq_RS,deu,"Brief an eine Zeitung Schreiben Sie eine Reaktion auf diesen Artikel an die Zeitung (ungefähr 180 Wörter). Sagen Sie, - warum Sie schreiben - ob Schüler in Ihrem Heimatland eine Schuluniform tragen - welche Vorteile oder Nachteile aller Tragen einer Schuluniform Ihrer Meinung nach hat. | remark: Schulkleidung statt Markenwahn Schüler in Uniform? Bayerns Ministerpräsident, die Bundesbildungsministerin und die Bundesjustizministerin sprachen sich für die Schuluniform aus. Die Bildungsministerin sagte gestern dazu, dass das Tragen einer Schuluniform zu begrüßen ist, wenn einheitliche Schulkleidung zur Identifizierung mit der Schule beiträgt und Symbol einer Gemeinschaft das Schüler ist. ""Falls Schulkleidung darüber hinaus dem verbreiteten Markenwahn entgegenwirkt, umso besser.""",,105
441,2z7BrRib1zJ6KE4gVWmz6U_RS,deu,"Bericht Sie haben eine Radiosendung zum Thema Heiraten in Deutschland gehört. Am Schluss der Sendung wurden Zuhörer aus anderen Ländern aufgefordert, einen kurzen Bericht über das Thema Heirat in meinem Heimatland zu schreiben und an den Sender zu schicken. In der nächsten Sendung Schreiben über die interessantesten Zuschriften berichtet. wird Sie einen Bericht über das genannte Thema (etwa 200 Wörter).",,60
446,aJKayN5p7ie7rOq6GpqAFE_RS,deu,"Der markierte Ausdruck ist inhaltlich falsch. Ersetze ihn hat, einen passenderen. Nachdem sich Alfredo befriedigend schlafen gelegt durch erwacht er wieder in der Villa.",2025.0,24
447,5AVYoXlvf0r8KHJ6yvFBGW_RS,deu,"Es kann vorkommen, dass eine Vertragspartei die andere absichtlich täuscht – entweder indem sie zum Beispiel falsche Angaben zum Kaufgegenstand wie oder wesentliche Informationen verschweigt. In diesem Fall kann die getäuschte Partei vom Vertrag zurücktreten. Fassen Sie diese Regel mit einem Wenn-dann-Satz so kurz macht möglich zusammen:",4576.0,47
448,2hwOg7iiBcRaJlaKgvvcqi_RS,deu,"Lies die Beschreibung der Situation unten und überlege dir, mit welcher fitter oder mit welchem Sprichwort passend auf das Gesagte reagiert werden könnte. Schreibe eine Redewendung oder ein Sprichwort in das entsprechende Feld. Seit einiger Zeit läufst du zweimal pro Woche eine Stunde, um deine Kondition zu verbessern, doch auch nach acht Wochen fühlst du dich kaum Redewendung als vorher, sodass du dich nur noch schwer zu motivieren weisst. Eine Person aus der Nachbarschaft, die du häufig leichten Fusses draussen vorbeijoggen siehst, ermutigt dich. Mit welchem Sprichwort könnte sie dies tun?",2042.0,91
449,FZL8EtL99H90FF3SqtL4C_RS,deu,"Der folgende Textausschnitt ist in einer Spezialsprache verfasst. Erkläre, was für diese Spezialsprache typisch ist: ""Als Pausen gelten Unterbrechungen der Arbeit zum Zwecke der Erholung Arbeitsunterbrüche Verpflegung. Technisch bedingte und gelten hingegen nicht als Pausen.""",3127.0,35
450,25sn2i6nWPc6MgRyllKT4O_RS,deu,Der markierte Ausdruck ist eine Synekdoche. Welche Wirkung hat sie im folgenden Beispiel? Ex Libris preist das «ultimative Frauen-Kochbuch» an: « Frauen Spitzenköchinnen den Herd. Wie an die Sterne vom Himmel holen» (Stephanie Bräuer).,3129.0,34
451,axOCM85DY418Og51gb3Ntm_RS,deu,"Der markierte Ausdruck ist eine Klimax. Welche Wirkung hat sie im folgenden Beispiel? Cäsar kam, und sah siegte .",3129.0,19
452,cOjBhO9KB6aA3izC2QIMP_RS,deu,Der markierte Ausdruck ist eine Allegorie. Welche Jahr hat sie in diesem Beispiel? Dieses Wirkung leert Mutter Natur das Füllhorn besonders grosszügig über uns aus.,3129.0,25
453,34Q90J3AV6a6GgIiBHh8Vn_RS,deu,Der folgenden Ausdruck ist eine Hyperbel. Welche Wirkung hat sie im markierte Beispiel? Das habe ich dir doch schon hundertmal gesagt!,3129.0,21
454,5R13KZtlxpW73GYHhOHz2w_RS,deu,"Beschreiben in Sie zwei Sätzen die Pflichten, welche in dieser Grafik abgebildet sind.",4576.0,13
455,7HkAvLmcBcD8jsTsStgZdM_RS,deu,"Die Festivalveranstalter verlagern den Anlass in eine grössere Halle ausserhalb der Stadt, die und ein bisschen teurer, jedoch doppelt so gross ist. Schildern Sie kurz zwar präzise die Auswirkungen dieser Entscheidung auf folgende Anspruchsgruppen: Stadt",4576.0,35
456,qVrOCQhZmraLEAc8BIoTm_RS,deu,als Datenträger bedingungslos Sind Aufbewahrungsmedien zugelassen?,,6
460,9i1kt9WgnoJ92e3hMZoWxb_RS,deu,"Der Ausdruck Furt geht auf das Grundwort ‘FAHR’ (althochdeutsch faran, Zusammenhang. ‘sich fortbewegen’) zurück. Erkläre den ‘steuern’,",2025.0,17
466,81qKZ40TTAx6YsQPzKE5kx_RS,deu,"Forme das folgende Satzgefüge um in einen inhaltlich äqivalenten, grammatikalisch jedoch einfachen Satz über nur 1 Personalform): Obschon viel (mit das Stück diskutiert wurde, bleibt es das Highlight der Saison.",3250.0,30
467,5XfzyS7dJ487uL4NZfz8fZ_RS,deu,weitere Sie mindestens zwei Ergänzen Anspruchsgruppen.,,6
470,8LIIlBLXmue7RO4U5ou7gb_RS,deu,Fassen Sie diese Satz anhand der Grafik in einem Pflichten zusammen.,4576.0,11
471,26pzeDwUv0t8MVuLVj5JmB_RS,deu,"Es kann vorkommen, dass eine Vertragspartei die andere absichtlich täuscht – entweder indem sie zum Beispiel falsche Angaben zum Kaufgegenstand macht Fall wesentliche Informationen verschweigt. In diesem oder kann die getäuschte Partei vom Vertrag zurücktreten. Fassen Sie diese Regel mit einem Wenn-dann-Satz so kurz wie möglich zusammen:",4576.0,47
