language,description,context,tenant_id,tenant_name,topic_name,topic_description,word_count,taskId
16090,deu,"Translate ""Du darfst seine Bibliothek benutzen."" to English.",,93.0,DataEnricher,,,8,1yO06uSMcdj7ROMOlqSRXG
16091,deu,"Translate ""Wo ist die Bibliothek?"" to English.",,93.0,DataEnricher,,,7,afT9hLFwm4N85Joi0QouI4
16092,deu,"Translate ""Mich hat eine Biene gestochen."" to English.",,93.0,DataEnricher,,,8,94tfnGB5y1H7obUJdIfyLv
16093,deu,"Translate ""Ich bestellte ein Bier."" to English.",,93.0,DataEnricher,,,7,9DSb0YzQXAN7PKGOH6mSM8
16094,deu,"Translate ""Sie mag Bier lieber als Wein."" to English.",,93.0,DataEnricher,,,9,578BgMSWupj9u3P9Gzxy22
16095,nds,"Translate ""Tom mag weder Bier noch Wein."" to English.",,93.0,DataEnricher,,,9,9c8a3xo9UGZ7PKmJmJFaYL
16096,deu,"Translate ""Ich habe dieses Bild selbst gezeichnet."" to English.",,93.0,DataEnricher,,,9,aW1X8eF8Xc87NArOOacU1Z
16097,eng,"Translate ""Picasso hat dieses Bild 1950 gemalt."" to English.",,93.0,DataEnricher,,,9,57HbgDSRNfm7aMimynDjFs
16098,deu,"Translate ""Sie zeichnet ein Bild."" to English.",,93.0,DataEnricher,,,7,7SGOEYpS4VQ7mtwDL4piIS
16099,deu,"Translate ""Ich habe Biologie immer gehasst."" to English.",,93.0,DataEnricher,,,8,9qfQZ0G4TpH8hv8B3TIg2X
16100,deu,"Translate ""Er kann ein bisschen Chinesisch sprechen."" to English.",,93.0,DataEnricher,,,9,9hpF7fq8VsRaIahCjZDutX
16101,deu,"Translate ""Ich spreche ein bisschen Spanisch."" to English.",,93.0,DataEnricher,,,8,aZ0bPchsurN7BGMNi5gC6Z
16102,deu,"Translate ""Mein Vater ist ein bisschen altmodisch."" to English.",,93.0,DataEnricher,,,9,9OCJ1Pk9vS19Kw8LzZA8jA
16103,deu,"Translate ""Tom muss ein bisschen abnehmen."" to English.",,93.0,DataEnricher,,,8,8tKN0lsv1XV5YaZTNGk8kR
16104,nds,"Translate ""Ein trockenes Blatt fiel zu Boden."" to English.",,93.0,DataEnricher,,,9,7ArKqX8jjzO7hXtMs8Q5TY
16105,deu,"Translate ""Ich bleibe morgen zu Hause."" to English.",,93.0,DataEnricher,,,8,nQ6lkx675g8hcZkmHyAJr
16106,deu,"Translate ""Ich habe vor, im Hotel zu bleiben."" to English.",,93.0,DataEnricher,,,10,6J72GjMnZm284Wrho68olC
16107,deu,"Translate ""Ihr braucht nicht zu bleiben."" to English.",,93.0,DataEnricher,,,8,6OVjeJ2R7FB5PwBDpbFBKv
16108,deu,"Translate ""Wie lange wirst du bleiben?"" to English.",,93.0,DataEnricher,,,8,4l8QYdC51jr5Y6EjwmV7Ri
16109,deu,"Translate ""Hast du einen Bleistift?"" to English.",,93.0,DataEnricher,,,7,3ylP5r0lSbU6MK776zXLNn
16110,deu,"Translate ""Ich habe meinen Bleistift vergessen."" to English.",,93.0,DataEnricher,,,8,6Ih76XgOQ9a99DbEa2NCsR
16111,deu,"Translate ""Wie lang ist dieser Bleistift?"" to English.",,93.0,DataEnricher,,,8,9kVchsY8I5s8lNxWnkXIC9
16112,deu,"Translate ""Da steht eine Blume auf dem Tisch."" to English.",,93.0,DataEnricher,,,10,41cyUBNuI865BKtwcvzxUH
16113,deu,"Translate ""Gefällt dir diese Blume?"" to English.",,93.0,DataEnricher,,,7,6prtNHu0zSs6Ngj3mA3R19
16114,eng,"Translate ""Das Blut war hellrot."" to English.",,93.0,DataEnricher,,,7,4KvtWWdJmOj93Qd0fECz2x
16115,eng,"Translate ""Dein Blut ist rot."" to English.",,93.0,DataEnricher,,,7,5lOeK6n256P7L1e1US3v6C
16127,eng,Can you translate the following sentence?Er lebt in einem grossen Haus.,,93.0,DataEnricher,,,11,4B8o2bX7SnWaIJ1sT9rgxU
16137,deu,Translate the following sentence to English: Der Junge isst einen Apfel.,,93.0,DataEnricher,,,11,7Vr7wY5XITpalEJbJqyMKD
16140,deu,"Translate ""Ich habe durst."" to english.",,93.0,DataEnricher,,,6,870VWoRALxZahUqPFQEgSJ
16594,deu,"Translate ""Sie entschieden sich, eine Brücke zu bauen."" to English.",,93.0,DataEnricher,,,10,96PTNeCqkHc8CdBByYNrEo
16630,deu,"Translate ""Tom wollte niemanden beleidigen."" to English.",,93.0,DataEnricher,,,7,12QfXkR96hp8Hyu8mSN1gm
16135,eng,"Translate ""He loves me"" to german:",,101.0,api-trial-leonore.guillain-at-gmail.com,,,6,6tKWn39JVqC6nMBv9vQoGD
16131,eng,"Translate ""He loves me"" to german:",,101.0,api-trial-leonore.guillain-at-gmail.com,,,6,XZZNGpJJoP9NfrRPSfR8w
16133,eng,"Translate ""He loves me"" to german:",,101.0,api-trial-leonore.guillain-at-gmail.com,,,6,4VGrQMsi4Lf6HJR9cpYwXt
16134,eng,"Translate ""He loves me"" to german:",,101.0,api-trial-leonore.guillain-at-gmail.com,,,6,9fRq8FcU04z6cylMYhxZpp
16130,eng,"Translate ""He loves me"" to german",,101.0,api-trial-leonore.guillain-at-gmail.com,,,6,4zcsaIGJPKc5XQ9cX2N0vo
16960,eng,Translate the following sentence to Englishh: Wir sitzen vor dem Computer.,,8.0,demo,,,11,6mKC3ZZRZ2e851rbwWW1sI
16832,eng,Translate the follwing sentence to Englisch:He is sitting in front of the computer.,,8.0,demo,,,13,3b7qmW4YtZWaMTxBhOJUoX
15188,eng,Translate this sentence into English:El gato bebe leche.,,18.0,connectsolutions_en,,,8,13x8a4qn1yVaOmcfngHOOf
15347,eng,Translate into German:Він народився у Швейцарії.,,8.0,demo,,,6,9Aa4h4yosMb9oAglIYVbMr
15348,eng,Translate into German:Я не швейцарець.,,8.0,demo,,,5,5j0Rr5jlDk59GqSn89amX6
15349,eng,Translate into German:Берн — столиця Швейцарії.,,8.0,demo,,,6,51WUAJ5Jhyj8muonf80QXj
15350,eng,Translate into German:Він поїхав до Швейцарії.,,8.0,demo,,,6,aD9JiUzKLxf9w4r1S1Ka0o
15632,eng,"Translate the following sentence to English:""Tim wohnt in einem blauen Haus.""",,58.0,client_EN,,,11,2YUaD24fUfP7pWjwIr92iP
15671,eng,Translate this sentence into English (write in Present simple):Homer arbeitet in einem Atomkraftwerk.,,58.0,client_EN,Language learning,,13,2hVjXIPswXaaxcD8sqe6WU
16833,eng,Translate the follwing sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,8HnDlUIbyHT9Qg3g4dEcnZ
16835,eng,Translate the follwing sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,26u1vZhdpuH9kDcA6xx78A
16836,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Compute.,,8.0,demo,,,11,2g6FRUOGCBT848lgs8vRT8
16838,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,8CnJ1bv8P0A5Ys928bGLkP
16879,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,2r70eBNTN0b8jBDuFJraVm
16955,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,9Auc5FCKJZ9a3C1o8ZVSPh
16961,eng,Translate the following sentence to English: “Wir sitzen vor dem Computer”,,8.0,demo,,,11,aVV5G2jXiRC9XY4lewgl52
16962,eng,Translate the following sentence to English: “Wir sitzen vor dem Computer”.,,8.0,demo,,,11,3QhKw6gI8Gv66Bn0DECl3x
16963,eng,Translate the following sentence to English: “Wir sitzen vor dem Computer”,,8.0,demo,,,11,70BQepo7Lrh9ytaxzfYUEL
16964,eng,Translate the following sentence to English: “Wir sitzen vor dem Computer”.,,8.0,demo,,,11,3eIgMDzwCtE9KJY7hdeWw5
16965,eng,Translate the following sentence to English: “Wir sitzen vor dem Computer”.,,8.0,demo,,,11,aSacCa6TTFZ7JJTuBGDuto
16966,eng,Translate the following sentence to English: “Wir sitzen vor dem Computer”.,,8.0,demo,,,11,agZkm3sxPvX7L24cYYUOXh
16969,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,80tPbAIaz639UnhvfOTQk9
16990,eng,Translate the following sentence to Englisch.Wir sitzen vor dem Computer.,,8.0,demo,,,10,8XMxmEj6Zhv9ISipWcB5V0
16995,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,aJO9g6bQe0S8pgYoAlDsa3
16996,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,7sfUa4iy70U9hK4QcrUDYh
17021,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,ajMl7TLPty37H2glVIR1jS
17039,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,35M2HOXs9Vh5NUFqGeXc4Z
17040,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,2C6NkA9f5559LHUU59ttax
17045,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,9ZWpRvH9lXo5ZhktyDtHZq
17046,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,6iAgstS7O2b6VZLmGr23KQ
17047,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,9F7dGxuu1fx7q4deULh5pu
17075,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,4XFkfbY9aeNarXVxeydkXb
17077,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,aabkDpf1In5aLCEpfF0oLx
17078,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,5uPP9nFbStx6JoiIif02Yv
17079,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,3rjTCMSMHTB5Xl6wescySE
17080,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,62IFV9FppkB7hGveaOOMtM
17081,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,8ru9r5mSYKg9YUQAwZ6kke
17105,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,4T0cuixLf938KPQc3mcPWo
17106,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,2S9l7epVSccaLe48Xozb76
17142,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,5sfYvW5OuJt5z1ZG8IaOOj
17157,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,4egjYsdh9Ze65AithRSW6I
17158,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,afcGSrIYt9e7hPJWR8xVvE
17159,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,3ov5vBM4EGk7w0z9EnLMZZ
17160,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,zjSljLL2366dydpnkQ9cb
17290,eng,Translate the following sentence to English: Wir sitzen vor dem Computer.,,8.0,demo,,,11,1AQeVmedUi75X5TGoLqV4j
17305,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,1evEEGuxXhF8xv1tOWtjxQ
17365,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,57MxBKH2TYg7yimYo0bDY5
17376,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,qqbKE61Hz18cPFw7dwQxC
17386,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,4KVELcwjHQoakCAEz6cPmJ
17391,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,9HAc5jeYPSzabRgkqgCnRP
17401,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,8nblrizP2BF7H4WWocLGff
17402,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,29zbFnMqo0I8UQ2pJErBVt
17430,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,4oYrV7fkBalaYHsWeP7lEU
17431,eng,Translate the following sentence to Englisch: Wir arbeiten mit dem Computer.,,8.0,demo,,,11,3zhZER88ZTDaDbiX38IyOw
17442,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,6669VVFbufq6Qvqe1w9hRw
17459,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,49UOHKqiMwq85ZZIHZxCU6
17460,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,1LRldjOWzZm6Ifs4aCI0Q1
17465,eng,Translate the follwing sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,8dvl2IHZABj7nGzkfGBvSU
17472,eng,Translate the following sentence to English: Wir sitzen vor dem Computer.,,8.0,demo,,,11,7Uw9z5ng3bU9ps3Za62wAO
17490,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,9cJekFHxmNj6wjzqZBmBR9
17493,eng,Translate the following sentence to Englisch: Das Haus ist gross.,,8.0,demo,,,10,aihqUkbypiq9gnAMnzc6eK
17494,eng,Translate the following sentence to Englisch: Das Haus ist gross.,,8.0,demo,,,10,9LryhUZQVKP9U9s9RHlVES
17495,eng,Translate the following sentence to Englisch: Das Haus ist gross.,,8.0,demo,,,10,WmuFF72WzT83czdaACLx5
17499,eng,Translate the following sentence to Englisch: Das Haus ist gross.,,8.0,demo,,,10,8YYBHbP9SFK5TMaSGUcaEM
17576,eng,Now combine your choices with the following words/phrases to form meaningful collocations/phrases and translate them. racist logic • dangerous • bought into • put … weight on • racialized ways of thinking • racist • Native American ancestry • privacy,"Three quotes about society The minute we become an integrated whole, we look through the same eyes and we see a whole different world together. ___ Azizah Al-Hibri, American philosopher and legal scholar Peace is not unity in similarity but unity in diversity, in the comparison and conciliation of differences. ___ Mikhail Gorbachev, former Russian president Unlike a drop of water which loses its identity when it joins the ocean, man does not lose his being in the society in which he lives. Man’s life is independent. He is born not for the development of the society alone, but for the development of his self. ___ B. R. Ambedkar, former Indian Minister of Law and Justice   The House on Mango Street My name In English my name means hope. In Spanish it means too many letters. It means sadness, it means waiting. It is like the number nine. A muddy color. It is the Mexican records my father plays on Sunday mornings when he is shaving, songs like sobbing. It was my great-grandmother’s name and now it is mine. She was a horse woman too, born like me in the Chinese year of the horse – which is supposed 1 to be bad luck if you’re born female – but I think this is a Chinese lie because the Chinese, like the Mexicans, don’t like their women strong. My great-grandmother. I would’ve liked to have known her, a wild horse of a woman, so wild she wouldn’t marry. Until my great-grandfather threw a sack over her head and carried her off. Just like that, as if she were a fancy chandelier 2 . That’s the way he did it. And the story goes she never forgave him. She looked out the window her whole life, the way so many women sit their sadness on an elbow. I wonder if she made the best with what she got or was she sorry because she couldn’t be all the things she wanted to be. Esperanza. I have inherited her name, but I don’t want to inherit her place by the window. At school they say my name funny as if the syllables were made out of tin and hurt the roof of your mouth. But in Spanish my name is made out of a softer something, like silver, not quite as thick as my sister’s name – Magdalena – which is uglier than mine. Magdalena who at least can come home and become Nenny. But I am always Esperanza. I would like to baptize 3 myself under a new name, a name more like the real me, the one nobody sees. Esperanza as Lisandra or Maritza or Zeze the X. Yes. Something like Zeze the X will do. ___ From: Sandra Cisneros, The House on Mango Street , 2009 1 to suppose to believe; 2 chandelier [ˌʃændəˈlɪə] Kronleuchter ; 3 to baptize taufen   Still I Rise You may write me down in history With your bitter, twisted lies, You may trod 1 me in the very dirt But still, like dust, I’ll rise. – Does my sassiness 2 upset you? Why are you beset 3 with gloom? ’Cause I walk like I’ve got oil wells Pumping in my living room. – Just like moons and like suns, With the certainty of tides, Just like hopes springing high, Still I’ll rise. – Did you want to see me broken? Bowed head and lowered eyes? Shoulders falling down like teardrops, Weakened by my soulful cries? – Does my haughtiness 4 offend you? Don’t you take it awful hard ’Cause I laugh like I’ve got gold mines Diggin’ in my own backyard. – You may shoot me with your words, You may cut me with your eyes, You may kill me with your hatefulness, But still, like air, I’ll rise. Does my sexiness upset you? Does it come as a surprise That I dance like I’ve got diamonds At the meeting of my thighs? – Out of the huts of history’s shame I rise Up from a past that’s rooted in pain I rise I’m a black ocean, leaping and wide, – Welling 5 and swelling I bear in the tide. – Leaving behind nights of terror and fear I rise Into a daybreak that’s wondrously clear I rise Bringing the gifts that my ancestors gave, I am the dream and the hope of the slave. I rise I rise I rise. ___ Maya Angelou, 1978 1 trod (past participle of to tread) to crush, to step on; 2 sassiness lively, bold behaviour; 3 to be beset with/by to be decorated/covered/studded with (e.g. jewels); 4 haughtiness [ˈhɔ:tɪnəs] arrogance, pride; 5 to well (up) to flood, to increase, to rise",139.0,EKV_English,,,40,5WP3Hu3XuN56yILh1zgAmP
17646,eng,Translate the following sentence to Englisch: Wir sitzen vor dem Computer.,,8.0,demo,,,11,9Lo0DSVjE6679mt7AE6YoS
17650,eng,Translate the following sentence to Englisch: Das Haus ist gross.,,8.0,demo,,,10,VOnvCYMdNe6nDEKzfBBYr
17725,eng,Translate the following sentence to Englisch: Das Haus ist gross.,,8.0,demo,,,10,YZmwYVgDVh7477b5QhfrW
16147,deu,"Übersetzen Sie den Satz: ""Er hat ein Abendessen bestellt.""",,99.0,vocitrainer,,,9,7n1zXhsIUrp9zbrQsaWSTb
16149,deu,"Übersetzen Sie den Satz: ""Ich brauche keinen Anwalt.""",,99.0,vocitrainer,,,8,3yFWdyLYR9m6z9rvt5v68J
16151,deu,"Übersetzen Sie den Satz: ""Der Autor hat einen schönen Stil.""",,99.0,vocitrainer,,,10,18nxa5Mkihza9KiLzl60Lj
16155,deu,"Übersetzen Sie den Satz: ""Das ist ein ziemlich riskanter Beruf.""",,99.0,vocitrainer,,,10,2eEIscvJrK48V6xWfPg0lI
16157,deu,"Übersetzen Sie den Satz: ""Ist dein Büro hier in der Nähe?""",,99.0,vocitrainer,,,11,50ukobAkVAD6skno4tMJ48
16161,deu,"Übersetzen Sie den Satz: ""Der Kapitän kontrolliert das ganze Schiff.""",,99.0,vocitrainer,,,10,9QJBSYMcO6R8FBEtCaDoPi
16163,deu,"Übersetzen Sie den Satz: ""Er ging zum Zahnarzt.""",,99.0,vocitrainer,,,8,3Ni8KNyirNHa6J5UY0fwDj
16165,deu,"Übersetzen Sie den Satz: ""Das wird sich nicht ändern.""",,99.0,vocitrainer,,,9,9qdlTZc3IOH5OhXWdy5DVp
16167,deu,"Übersetzen Sie den Satz: ""Die Grenzen meiner Sprache bedeuten die Grenzen meiner Welt.""",,99.0,vocitrainer,,,13,9qAdYATcooU9jAKRthtRnL
16169,deu,"Übersetzen Sie den Satz: ""Wir alle beten für Japan.""",,99.0,vocitrainer,,,9,aGs8timT8jB77tim2PSXfi
16171,deu,"Übersetzen Sie den Satz: ""Ich bleibe morgen zu Hause.""",,99.0,vocitrainer,,,9,6hZWVvDdlsw8IRkKNcLf7W
16173,deu,"Übersetzen Sie den Satz: ""Ich kann nicht an alles denken.""",,99.0,vocitrainer,,,10,4mBFymZpomf9VGsE7A37VX
16175,deu,"Übersetzen Sie den Satz: ""Seine Eltern erwarten zu viel von ihm.""",,99.0,vocitrainer,,,11,7GQAFt6TAcHaTpOMPoN511
16177,deu,"Übersetzen Sie den Satz: ""Nicht alle Vögel können fliegen.""",,99.0,vocitrainer,,,9,2qVe1xOLm7r7u20NFxyIig
16179,deu,"Übersetzen Sie den Satz: ""Die Christen glauben an Jesus Christus.""",,99.0,vocitrainer,,,10,6Dtyx35vs7L8Rhv0QRWeqw
16181,deu,"Übersetzen Sie den Satz: ""Die Karotten kosten drei Dollar.""",,99.0,vocitrainer,,,9,6bTyn069lmn7Wk4GuqrIXr
16183,deu,"Übersetzen Sie den Satz: ""Fische leben im Meer.""",,99.0,vocitrainer,,,8,8LRv23QYIil6uRa6NnjHDI
16185,deu,"Übersetzen Sie den Satz: ""Die Regel gilt nur für Ausländer.""",,99.0,vocitrainer,,,10,aGCau04yq9vaI295VcWVWy
16187,deu,"Übersetzen Sie den Satz: ""Er ist größer als sein Bruder.""",,99.0,vocitrainer,,,10,2r5bZQDgLje8dFi9VGz3HA
16189,deu,"Übersetzen Sie den Satz: ""Die Jugendlichen sprechen fast kein Russisch mehr.""",,99.0,vocitrainer,,,11,9Pgg0EH9cqJ91Gz3x1OpSp
16191,deu,"Übersetzen Sie den Satz: ""Ich muss keine Brille mehr tragen.""",,99.0,vocitrainer,,,10,2N0TX5Davwu64oQBpueJLi
16193,deu,"Übersetzen Sie den Satz: ""Ich verdiene doppelt so viel wie du.""",,99.0,vocitrainer,,,11,1Rap5L1Fksq8PngQ349sEn
16195,deu,"Übersetzen Sie den Satz: ""Ich kann verstehen, warum Sie Tom nicht mögen.""",,99.0,vocitrainer,,,12,aqeEnb0njSqahJfm6okTXL
16197,deu,"Übersetzen Sie den Satz: ""Blumen wachsen in warmen Ländern.""",,99.0,vocitrainer,,,9,9zLvNMpU03F9jO6pQcQrwC
16199,deu,"Übersetzen Sie den Satz: ""Sie wollen bei der Metro arbeiten?""",,99.0,vocitrainer,,,10,3I8zTxp4joS9OJAdYGNAWm
16201,deu,"Übersetzen Sie den Satz: ""Kann ich mit Karte zahlen?""",,99.0,vocitrainer,,,9,16xcc0TbvVB9omhygR1xCj
16203,deu,"Übersetzen Sie den Satz: ""Ich hatte nichts zum Abendessen.""",,99.0,vocitrainer,,,9,aY8cxgbXpXy7WoQdHMstpj
16205,deu,"Übersetzen Sie den Satz: ""Ich will kein Abendessen.""",,99.0,vocitrainer,,,8,5Zxs9pMMC7a7Y8WXNzpmrl
16207,deu,"Übersetzen Sie den Satz: ""Tom macht gerade Abendessen.""",,99.0,vocitrainer,,,8,41ByccZilFQ5YkiANrER8q
16210,deu,"Übersetzen Sie den Satz: ""Ich kann keinen Alkohol trinken.""",,99.0,vocitrainer,,,9,2MFDue9qIWG7VryMKoM6Sy
16213,deu,"Übersetzen Sie den Satz: ""Sie war dem Alkohol nicht abgeneigt.""",,99.0,vocitrainer,,,10,ucOBtxkZU87ZJOpioLOMD
16215,deu,"Übersetzen Sie den Satz: ""Ich esse gerade einen Apfel.""",,99.0,vocitrainer,,,9,7bpj0A6OQX08cG63HKRukv
16217,deu,"Übersetzen Sie den Satz: ""Unter dem Schreibtisch liegt ein Apfel.""",,99.0,vocitrainer,,,10,7hVkkQbu91q9vZtnreIHxB
16219,deu,"Übersetzen Sie den Satz: ""Wie schmeckt der Apfel?""",,99.0,vocitrainer,,,8,9L2DPQihowm6jTMzjBi8PG
16221,deu,"Übersetzen Sie den Satz: ""Ich esse eine Banane.""",,99.0,vocitrainer,,,8,5yuZLytnry1a4sB8y2Aw1q
16223,deu,"Übersetzen Sie den Satz: ""Tom isst eine Banane.""",,99.0,vocitrainer,,,8,1DzH233jIxu73FV9oh5Plo
16225,deu,"Übersetzen Sie den Satz: ""Ich stehe unter dem Baum.""",,99.0,vocitrainer,,,9,4c0NyyWA9M371lNjiJ8lxO
16227,deu,"Übersetzen Sie den Satz: ""Tom pflanzte einen Baum.""",,99.0,vocitrainer,,,8,576yT4CMT9x9BAqqjHLAq7
16229,deu,"Übersetzen Sie den Satz: ""Tom pflückte einen Apfel vom Baum.""",,99.0,vocitrainer,,,10,5b67U1YWuyj8LnILOyK7MI
16231,deu,"Übersetzen Sie den Satz: ""Sie mag Bier lieber als Wein.""",,99.0,vocitrainer,,,10,6QwPzeZOCVV7PUThUnuWub
16233,deu,"Übersetzen Sie den Satz: ""Französisches Brot schmeckt gut.""",,99.0,vocitrainer,,,8,60GW9j7TQHZ6CJK2xDmBmL
16235,deu,"Übersetzen Sie den Satz: ""Ich muss noch Brot kaufen.""",,99.0,vocitrainer,,,9,FHSOGiJQOq8VbBNfCmetN
16237,deu,"Übersetzen Sie den Satz: ""Wer hat das Brot gegessen?""",,99.0,vocitrainer,,,9,3qjQXviUSlo9MQel0h0Zhx
16239,deu,"Übersetzen Sie den Satz: ""Sie macht Diät, um abzunehmen.""",,99.0,vocitrainer,,,9,6wc73J555iU6PIBnO6BLRy
16241,deu,"Übersetzen Sie den Satz: ""Sie müssen eine Diät halten.""",,99.0,vocitrainer,,,9,1O8yCNmy16xnBE4BWT66
16243,deu,"Übersetzen Sie den Satz: ""Wer ist auf Diät?""",,99.0,vocitrainer,,,8,5XvF8lxKprK7aGFvYvFmBP
16245,deu,"Übersetzen Sie den Satz: ""Wir sind gerade auf Diät.""",,99.0,vocitrainer,,,9,41UcyHdLXH1aN3O9nWvAom
16247,deu,"Übersetzen Sie den Satz: ""Er isst ein Ei.""",,99.0,vocitrainer,,,8,2SmU2SslVD89pUWjETbJyg
16249,deu,"Übersetzen Sie den Satz: ""Ich esse jeden Tag zum Frühstück ein gekochtes Ei.""",,99.0,vocitrainer,,,13,3khI7qFdxni8Pdsc2aZoSJ
16251,deu,"Übersetzen Sie den Satz: ""Tom kocht ein Ei.""",,99.0,vocitrainer,,,8,41jdal63ST36LQ5ylStDZy
16253,deu,"Übersetzen Sie den Satz: ""Was war zuerst da, das Huhn oder das Ei?""",,99.0,vocitrainer,,,13,aP1ajNPEucl90GxMnthhJC
16255,deu,"Übersetzen Sie den Satz: ""Ich will kein Fleisch.""",,99.0,vocitrainer,,,8,9a9NKzaSYyf9TVHso09nri
16257,deu,"Übersetzen Sie den Satz: ""Tom isst kein Fleisch.""",,99.0,vocitrainer,,,8,EK4KKTkrd2aBIfWyNZi1Y
16259,deu,"Übersetzen Sie den Satz: ""Tom isst kein rotes Fleisch.""",,99.0,vocitrainer,,,9,4dff78bzt8R60FxdO5Y6Nh
16261,deu,"Übersetzen Sie den Satz: ""Tom mag sowohl Fleisch als auch Fisch.""",,99.0,vocitrainer,,,11,42yfv1ipMPO9oDfqnGs5gK
16263,deu,"Übersetzen Sie den Satz: ""Was hast du zum Frühstück gegessen?""",,99.0,vocitrainer,,,10,7LMRzk2AIQb6ZR4NGNrZrB
16265,deu,"Übersetzen Sie den Satz: ""Warum essen Sie kein Gemüse?""",,99.0,vocitrainer,,,9,5wYovvDQuhZ9vFb4XoThlg
16267,deu,"Übersetzen Sie den Satz: ""Ich trinke gerne Kaffee ohne Zucker.""",,99.0,vocitrainer,,,10,41AgfBmfEeC685D4yspT0m
16269,deu,"Übersetzen Sie den Satz: ""Meine Liebe, biete doch den Gästen Kaffee an!""",,99.0,vocitrainer,,,12,6HQoASZy6b7dsHrvQFsDr
16271,deu,"Übersetzen Sie den Satz: ""Trinkst du einen Kaffee?""",,99.0,vocitrainer,,,8,7gIDvWH588l7B38aBJlYnd
16273,deu,"Übersetzen Sie den Satz: ""Sie ist kein guter Koch.""",,99.0,vocitrainer,,,9,aFXIk2YdxOp9FOZIPShiQ5
16275,deu,"Übersetzen Sie den Satz: ""Ich habe Kochen gelernt.""",,99.0,vocitrainer,,,8,97mJJZCTHy59NwNc25aUAq
16277,deu,"Übersetzen Sie den Satz: ""Ich kann überhaupt nicht kochen.""",,99.0,vocitrainer,,,9,3QPOeR2NFwZ8UF1aZNCIy7
16279,deu,"Übersetzen Sie den Satz: ""Seine Tochter kann nicht kochen.""",,99.0,vocitrainer,,,9,67d6GGvf5qDad2jIxlHazL
16281,deu,"Übersetzen Sie den Satz: ""Tom kann nicht kochen.""",,99.0,vocitrainer,,,8,6kEkIX5CHwtaH7hylPWMs6
